;,,,";무기/장비=""Equipment"",클래스(캐릭터)=""Class""",";권총=1,샷건=2,기관단총=3,소총=4,기관총=5장비=6,클래스=7,기능성(passive)=8,작동성(active)=9",,";UseType, 0= 간접사용, 1= 자동사용, 2= 수동사용, 3= 수동사용(int), 4= 수동사용(string), 5= 팝업, 6= 사용 불가(버튼 없음, ClassName 값은 Item 으로 설정 필요)",";공용=0,테러리스트1,대테러리스트2",,,,,,,,,,,,,,,,,,,,,";0=개인,1=클랜;공백=0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
;ID,Name,recourcename,ClassName,Category,InGameID,UseType,Team,Level,ExpPointModCategory,ExpModPriority,ExpModMin,ExpModMax,PCBangExpModMin,PCBangExpModMax,PointModPriority,PointModMin,PointModMax,PCBangPointModMin,PCBangPointModMax,InventoryType,Damage,HitRate,Reaction,FiringSpeed,Weight,SkinBase,Period,BuyerType,ItemBoxName,TeamBonusExpOther,TeamBonusExpSelf,TeamBonusPointOther,TeamBonusPointSelf,rewardID,InGameItem,mdl,skin,DisReward1,DisReward2,DisReward3,EnhWeapon,ZombieSkin,TradeNum,TradeDay,CanExtend,SortingIndex,ItemGrade,"ItemGradeForMode(노말, 좀비, 시나리오)",zombie_damage,scen_damage,knockback,delay,ammo,WeaponPart,lockedbox key,1 = 백과사전에서는 노출 되지만 수집현황(무기/클래스) 제외 / 2 =백과사전과 수집현황에서 모두 제외
8682,lobbyBG054,lobbyBG054,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8683,lobbyBG055,lobbyBG055,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8684,lobbyBG056_webm,lobbyBG056_webm,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8685,lobbyBG057_webm,lobbyBG057_webm,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8686,weaponpaintlunar,weaponpaintlunar,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,1,9124,9204,0,0,0,0,0,2004,0,,,,,,1,0,,0
8687,y22s2spraya,y22s2spraya,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8688,y22s2sprayb,y22s2sprayb,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8689,y22s2sprayp,y22s2sprayp,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8690,y22s2headcos,y22s2headcos,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8691,y22s2backcos,y22s2backcos,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8692,y22s2pelviscos,y22s2pelviscos,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8693,csomask_head,csomask_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8694,y21s3cannonexmdpartsbox,y21s3cannonexmdpartsbox,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,8694,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
8695,y21s4janusdpartsbox,y21s4janusdpartsbox,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,8695,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
8697,g5decodersupplybox30d,g5decodersupplybox30d,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,0
8698,classdecodersupplybox30d,classdecodersupplybox30d,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,2000,0,,,,,,1,0,,0
8699,divinetitan,divinetitan,Equipment,6,528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,9,6,,,,,,1,9,,0
8700,lobbyBG059_webm,lobbyBG059_webm,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8701,wing_divinetitan_back,wing_divinetitan_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8702,sgdrillex,sgdrillex,Equipment,6,529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,100,70,80,78,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,6,5,"3,4,4",528,1156,10,76,1,3,,0
8703,buffclass22s3tr,buffclass22s3tr,Class,7,134,1,1,0,2,2,10,10,10,10,2,10,10,20,20,16,24,27,26,19,19,,1,,,0,0,0,0,0,1,,,120,9122,9206,0,0,0,0,0,1000,5,,,,,,1,0,,0
8704,buffclass22s3ct,buffclass22s3ct,Class,7,135,1,2,0,2,2,10,10,10,10,2,10,10,20,20,16,27,25,19,25,19,,1,,,0,0,0,0,0,1,,,120,9122,9206,0,0,0,0,0,1001,5,,,,,,1,0,,0
8705,buffclass22s3tr_back,buffclass22s3tr_back,PetCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1105,0,,,,,,1,0,,0
8706,buffclass22s3ct_head,buffclass22s3ct_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8707,lobbyBG060_webm,lobbyBG060_webm,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8708,lobbyBG061,lobbyBG061,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8709,wondercannonex,wondercannonex,Equipment,6,530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,100",100,94,68,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,6,6,"4,6,6","258, 9600","335, 12500",13,71,1,3,,0
8710,weaponpaintlizard,weaponpaintlizard,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,1,9124,9204,0,0,0,0,0,2004,0,,,,,,1,0,,0
8711,y22s3spraya,y22s3spraya,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8712,y22s3sprayb,y22s3sprayb,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8713,y22s3sprayp,y22s3sprayp,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8714,y22s3headcos,y22s3headcos,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8715,y22s3backcos,y22s3backcos,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8716,y22s3pelviscos,y22s3pelviscos,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8717,y22s3janus7,y22s3janus7,Equipment,5,532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,89,82,90,69,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,5,4,"2,3,2",102,227,14,50,1,3,,0
8718,y22s3bufffiveseven,y22s3bufffiveseven,Equipment,1,533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,67,80,81,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,4,"3,3,2",90,107,11,26,1,3,,0
8719,y22s3dragonsword,y22s3dragonsword,Equipment,11,4076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,8,4,"3,3,2",,,,,1,5,,0
8720,restrictionpistol,restrictionpistol,Equipment,1,531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"19, 7",100,95,86,88,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,5,"4,5,5","225, 118","469, 282",7,80,1,3,,0
8721,emoticon_wink_spray,emoticon_wink_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8722,emoticon_sweat_sz_spray,emoticon_sweat_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8723,emoticon_tongue_sz_spray,emoticon_tongue_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8724,emoticon_smile_sz_spray,emoticon_smile_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8725,emoticon_cry_sz_spray,emoticon_cry_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8726,emoticon_heart_sz_spray,emoticon_heart_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8727,emoticon_laugh_sz_spray,emoticon_laugh_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8728,emoticon_angry_sz_spray,emoticon_angry_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8729,emoticon_wink_sz_spray,emoticon_wink_sz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8730,lobbyBG062,lobbyBG062,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8731,lobbyBG063,lobbyBG063,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8732,lobbyBG064_webm,lobbyBG064_webm,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8733,lobbyBG065,lobbyBG065,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8734,FloatingDamageSkin11,FloatingDamageSkin11,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2007,0,,,,,,1,0,,0
8735,csospraykit_pelvis,csospraykit_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8736,emoticon_sweat_wz_spray,emoticon_sweat_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8737,emoticon_tongue_wz_spray,emoticon_tongue_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8738,emoticon_smile_wz_spray,emoticon_smile_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8739,emoticon_cry_wz_spray,emoticon_cry_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8740,emoticon_heart_wz_spray,emoticon_heart_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8741,emoticon_laugh_wz_spray,emoticon_laugh_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8742,emoticon_angry_wz_spray,emoticon_angry_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8743,emoticon_wink_wz_spray,emoticon_wink_wz_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8744,y22s1waterpistolmapartsbox,y22s1waterpistolmapartsbox,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,8744,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
8745,y22s1crossbowex21mcpartsbox,y22s1crossbowex21mcpartsbox,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,8745,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
8746,y22s1holyswordmbpartsbox,y22s1holyswordmbpartsbox,RewardItem,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,8746,0,,,0,0,0,0,0,0,0,0,2201,0,,,,,,1,0,,0
8747,buffclass22s4tr,buffclass22s4tr,Class,7,136,1,1,0,2,2,10,10,10,10,2,10,10,20,20,16,23,27,27,20,18,,1,,,0,0,0,0,0,1,,,120,9122,9206,0,0,0,0,0,1000,5,,,,,,1,0,,0
8748,buffclass22s4ct,buffclass22s4ct,Class,7,137,1,2,0,2,2,10,10,10,10,2,10,10,20,20,16,27,25,26,19,18,,1,,,0,0,0,0,0,1,,,120,9122,9206,0,0,0,0,0,1001,5,,,,,,1,0,,0
8749,buffclass22s4tr_back,buffclass22s4tr_back,PetCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1105,0,,,,,,1,0,,0
8750,buffclass22s4ct_back,buffclass22s4ct_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8751,lobbyBG066,lobbyBG066,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8752,lightningar,lightningar,Equipment,4,535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,94,93,79,76,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,3,4,"2,4,4",210,450,13,61,1,3,,0
8753,swordbombard,swordbombard,Equipment,11,4077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,8,5,"4,5,5",,,,,1,5,,0
8754,weaponpaintchn14th,weaponpaintchn14th,WeaponPaintItem,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,0,,,0,0,0,0,0,0,,,1,9124,9204,0,0,0,0,0,2004,0,,,,,,1,0,,0
8755,y22competitioncos_chn_head,y22competitioncos_chn_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8756,y22competitioncos_chn_pet,y22competitioncos_chn_pet,PetCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1105,0,,,,,,1,0,,0
8757,y22competitioncos_chn_pelvis,y22competitioncos_chn_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8758,y22competitioncos_kr_head,y22competitioncos_kr_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8759,y22competitioncos_kr_back,y22competitioncos_kr_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8760,y22competitioncos_kr_pelvis,y22competitioncos_kr_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8761,y22competitioncos_tw_head,y22competitioncos_tw_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8762,y22competitioncos_tw_pet,y22competitioncos_tw_pet,PetCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1105,0,,,,,,1,0,,0
8763,y22competitioncos_tw_pelvis,y22competitioncos_tw_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8764,y22competitioncos_na_head,y22competitioncos_na_head,HeadCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1100,0,,,,,,1,0,,0
8765,y22competitioncos_na_back,y22competitioncos_na_back,BackCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1101,0,,,,,,1,0,,0
8766,y22competitioncos_na_pelvis,y22competitioncos_na_pelvis,PelvisCostume,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,1102,0,,,,,,1,0,,0
8767,rocketpistol,rocketpistol,Equipment,1,536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"7, 10",96,88,90,90,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,5,"2,4,3","54, 317","88, 567",10,71,1,3,,0
8768,emoticon_sweat_yr_spray,emoticon_sweat_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8769,emoticon_tongue_yr_spray,emoticon_tongue_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8770,emoticon_smile_yr_spray,emoticon_smile_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,0
8771,emoticon_cry_yr_spray,emoticon_cry_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8772,emoticon_heart_yr_spray,emoticon_heart_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8773,emoticon_laugh_yr_spray,emoticon_laugh_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8774,emoticon_angry_yr_spray,emoticon_angry_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8775,emoticon_wink_yr_spray,emoticon_wink_yr_spray,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,0,,,480,9124,9208,0,0,0,0,0,2002,0,,,,,,1,0,,2
8776,lobbyBG067,lobbyBG067,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8777,FloatingDamageSkin12,FloatingDamageSkin12,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2007,0,,,,,,1,0,,0
8778,lobbyBG068,lobbyBG068,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8779,FloatingDamageSkin13,FloatingDamageSkin13,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2007,0,,,,,,1,0,,0
8780,y23s1sfsmg,y23s1sfsmg,Equipment,3,538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,94,92,92,90,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,1,4,"5,1,0",97,310,18,38,1,3,,0
8781,y23s1sfmg,y23s1sfmg,Equipment,5,539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,72,79,89,74,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,5,4,"1,1,0",158,539,14,50,1,3,,0
8782,y23s1dartpistol,y23s1dartpistol,Equipment,1,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,68,66,71,85,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,7,4,"0,1,0",143,66,10,7,1,3,,0
8783,y23s1crowbarcraft,y23s1crowbarcraft,Equipment,11,4078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,8,3,"2,3,1",,,,,1,5,,0
8786,lobbyBG070,lobbyBG070,LobbyBG,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,480,9124,9208,0,0,0,0,0,2006,0,,,,,,1,0,,0
8787,halogun,halogun,Equipment,6,537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"19, 11",89,93,89,81,,1,,,0,0,0,0,0,1,,,240,9260,9280,0,0,0,0,0,6,6,"4,6,6","278, 405","1268, 1650",12,71,1,3,,0
8788,vxltrophytheme15,vxltrophytheme15,PeriodicItem,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,1,,,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,3300,0,,,,,,1,0,,2
