Id,NAME,CATEGORY,ICON,DETAIL ICON,BLOCK COST,"SIGNAL(0=없음,1=신호발신,2=신호수신,3=신호송수신)","ATTRIBUTE(0=없음,1=조명,2=액체,3=몬스터,4=아이템,5=캐릭터,6=논리 회로,7=특수효과, 8=단,9=경사,10=역경사)",THEME,HELP QUERY,"TAG(0=NONE, 1=NEW, 2=UPDATE)",테마 코멘트,국가(제외) 코멘트,국가(변경) 코멘트
368,ITEM_SPAWNER,3,voxel/icon/trigger/item_nothing.tga,,1,2,4,0,page=trigger.txt&scroll=ITEM_SPAWNER,0,,,
369,ITEM_CHECKER,3,voxel/icon/trigger/sand_a_itemcheck01.tga,voxel/icon/trigger/sand_a_itemcheck01_l.tga,1,1,4,0,page=trigger.txt&scroll=ITEM_CHECKER,0,,,
371,ITEM_SYNTHESIZER,3,voxel/icon/trigger/sand_a_spanner01.tga,voxel/icon/trigger/sand_a_spanner01_l.tga,1,0,4,0,page=trigger.txt&scroll=ITEM_SYNTHESIZER,0,,,
372,ITEM_DISASSEMBLER,3,voxel/icon/trigger/sand_a_hammer01.tga,voxel/icon/trigger/sand_a_hammer01_l.tga,1,0,4,0,page=trigger.txt&scroll=ITEM_DISASSEMBLER,0,,,
761,ITEM_SELLER,3,voxel/icon/trigger/item_seller.tga,voxel/icon/trigger/item_seller_l.tga,1,0,4,0,page=trigger.txt&scroll=ITEM_SELLER,0,,,
1287,ITEM_SHOP,3,voxel/icon/trigger/item_shop.tga,voxel/icon/trigger/item_shop_l.tga,1,0,4,0,page=trigger.txt&scroll=item_shop,0,scenario,,
760,ACCOUNT_CHECKER,3,voxel/icon/trigger/account_checker.tga,voxel/icon/trigger/account_checker_l.tga,1,1,4,0,page=trigger.txt&scroll=ACCOUNT_CHECKER,0,,,
1290,WEAPON_BOX,3,voxel/icon/trigger/weapon_box.tga,,1,2,0,0,page=trigger.txt&scroll=weapon_box,0,scenario,,
370,WEAPON_SPAWNER,3,voxel/icon/trigger/wpn_nothing.tga,,1,0,0,0,page=trigger.txt&scroll=WEAPON_SPAWNER,0,,,
583,STUDIO_WEAPON_SPAWNER,3,voxel/icon/trigger/stuwpn_nothing.tga,,1,2,0,0,page=trigger.txt&scroll=STUDIO_WEAPON_SPAWNER,0,,,
590,TRANSIT_1X1X1,3,voxel/icon/trigger/transit_1x1x1.tga,,50,2,0,0,page=trigger.txt&scroll=TRANSIT,0,,,
591,TRANSIT_2X2X1,3,voxel/icon/trigger/transit_2x2x1.tga,,50,2,0,0,page=trigger.txt&scroll=TRANSIT,0,,,
592,TRANSIT_3X3X1,3,voxel/icon/trigger/transit_3x3x1.tga,,50,2,0,0,page=trigger.txt&scroll=TRANSIT,0,,,
679,TRANSIT_WOOD_2X2X1_01,3,voxel/icon/trigger/transit_wood_2x2x1_01.tga,voxel/icon/trigger/transit_wood_2x2x1_01_l.tga,50,2,0,0,page=trigger.txt&scroll=TRANSIT,0,,,
1985,PARTY_A_MOVING01,3,voxel/icon/trigger/party_a_moving01.tga,voxel/icon/trigger/party_a_moving01_l.tga,50,0,0,0,page=trigger.txt&scroll=TRANSIT,0,partygame,,
1986,PARTY_A_MOVING02,3,voxel/icon/trigger/party_a_moving02.tga,voxel/icon/trigger/party_a_moving02_l.tga,50,0,0,0,page=trigger.txt&scroll=TRANSIT,0,partygame,,
235,C4BOMB,3,voxel/icon/trigger/c4bomb.tga,voxel/icon/trigger/c4bomb_l.tga,1,1,0,0,page=trigger.txt&scroll=c4bomb,0,,,
1288,COMMON_B_MEDICAL01,3,voxel/icon/trigger/common_b_medical01.tga,voxel/icon/trigger/common_b_medical01_l.tga,10,2,1,0,page=trigger.txt&scroll=medical,0,scenario,,
606,MONSTER_TARGET,3,voxel/icon/trigger/sand_a_decoy01.tga,voxel/icon/trigger/sand_a_decoy01_l_02.tga,50,3,0,0,page=trigger.txt&scroll=MONSTER_TARGET,0,,,
751,COMMON_A_SURF01,3,voxel/icon/trigger/common_a_surf01.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,,,
752,COMMON_A_SURF02,3,voxel/icon/trigger/common_a_surf02.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,,,
753,COMMON_A_SURF03,3,voxel/icon/trigger/common_a_surf03.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,,,
362,CONTENTS_CLIP,3,voxel/icon/trigger/contents_clip.tga,,0,0,0,0,page=trigger.txt&scroll=contents_clip,0,,,
378,BLUE_WATER,3,voxel/icon/trigger/sand_blue_water01.tga,,0,0,2,0,page=trigger.txt&scroll=BLUE_WATER,0,,,
582,BLUE_WATER_SLOPE,3,voxel/icon/trigger/sand_blue_water01_s.tga,,0,0,2,0,page=trigger.txt&scroll=BLUE_WATER,0,,,
584,VXLJUNKGUN_WEAKBOX01,3,voxel/icon/trigger/sand_a_grenade02.tga,,0,2,0,0,page=trigger.txt&scroll=VXLJUNKGUN_WEAKBOX,0,,,
585,VXLJUNKGUN_WEAKBOX02,3,voxel/icon/trigger/sand_a_grenade03.tga,,0,2,0,0,page=trigger.txt&scroll=VXLJUNKGUN_WEAKBOX,0,,,
586,VXLJUNKGUN_WEAKBOX03,3,voxel/icon/trigger/sand_a_grenade04.tga,,0,2,0,0,page=trigger.txt&scroll=VXLJUNKGUN_WEAKBOX,0,,,
587,VXLJUNKGUN_WEAKBOX04,3,voxel/icon/trigger/sand_a_grenade05.tga,,0,2,0,0,page=trigger.txt&scroll=VXLJUNKGUN_WEAKBOX,0,,,
61,ASSAULT_WOODDOOR_ANI01,3,voxel/icon/normal/assault_wooddoor_ani01.tga,voxel/icon/normal/assault_wooddoor_ani01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
62,ASSAULT_MATALDOOR_ANI01,3,voxel/icon/normal/assault_mataldoor_ani01.tga,voxel/icon/normal/assault_mataldoor_ani01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
196,DUST2_A_WOODDOOR01,3,voxel/icon/normal/dust2_a_wooddoor01.tga,voxel/icon/normal/dust2_a_wooddoor01_l.tga,1,0,0,0,page=trigger.txt&scroll=door,0,,,
223,SAND_2X2X1_DOWNDOOR01,3,voxel/icon/trigger/sand_2x2x1_downdoor01.tga,voxel/icon/trigger/sand_2x2x1_downdoor01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
351,SAND_C_FRONTDOOR01,3,voxel/icon/decoration/sand_c_frontdoor01.tga,voxel/icon/decoration/sand_c_frontdoor01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
352,SAND_C_FRONTDOOR02,3,voxel/icon/decoration/sand_c_frontdoor02.tga,voxel/icon/decoration/sand_c_frontdoor02_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
353,SAND_C_FRONTDOOR03,3,voxel/icon/decoration/sand_c_frontdoor03.tga,voxel/icon/decoration/sand_c_frontdoor03_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
354,SAND_C_ROOMDOOR01,3,voxel/icon/decoration/sand_c_roomdoor01.tga,voxel/icon/decoration/sand_c_roomdoor01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
355,SAND_C_ROOMDOOR02,3,voxel/icon/decoration/sand_c_roomdoor02.tga,voxel/icon/decoration/sand_c_roomdoor02_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
356,SAND_C_ROOMDOOR03,3,voxel/icon/decoration/sand_c_roomdoor03.tga,voxel/icon/decoration/sand_c_roomdoor03_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
357,SAND_C_ROOMDOOR04,3,voxel/icon/decoration/sand_c_roomdoor04.tga,voxel/icon/decoration/sand_c_roomdoor04_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
443,SAND_A_ITALIA_DOOR01,3,voxel/icon/trigger/sand_a_italia_door01.tga,voxel/icon/trigger/sand_a_italia_door01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
444,SAND_A_ITALIA_DOOR02,3,voxel/icon/trigger/sand_a_italia_door02.tga,voxel/icon/trigger/sand_a_italia_door02_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
445,SAND_A_ITALIA_DOOR03,3,voxel/icon/trigger/sand_a_italia_door03.tga,voxel/icon/trigger/sand_a_italia_door03_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
604,ST_C_METALDOOR02,3,voxel/icon/trigger/st_c_metaldoor02.tga,voxel/icon/trigger/st_c_metaldoor02_l_02.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
684,SAND_C_TURNSTILE01,3,voxel/icon/trigger/sand_c_turnstile01.tga,voxel/icon/trigger/sand_c_turnstile01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
605,SAND_A_PORTCULLIS01,3,voxel/icon/trigger/sand_a_portcullis01.tga,voxel/icon/trigger/sand_a_portcullis01_l_02.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
738,POLICE_B_GATE01,3,voxel/icon/trigger/police_b_gate01.tga,voxel/icon/trigger/police_b_gate01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
733,FIREHOUSE_B_DOOR01,3,voxel/icon/trigger/firehouse_b_door01.tga,voxel/icon/trigger/firehouse_b_door01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,chn
490,MAPLE_A_FORTRESSDOOR03,3,voxel/icon/trigger/maple_a_fortressdoor03.tga,voxel/icon/trigger/maple_a_fortressdoor03_l.tga,1,3,0,8008,page=trigger.txt&scroll=door,0,maple,,
658,MAPLE_A_BOARD01,3,voxel/icon/trigger/maple_a_board01.tga,voxel/icon/trigger/maple_a_board01_l.tga,1,0,0,8008,page=trigger.txt&scroll=READING_MEMO,0,maple,,
626,CHINA_A_DOOR01,3,voxel/icon/trigger/china_a_door01.tga,voxel/icon/trigger/china_a_door01_l.tga,1,3,0,8007,page=trigger.txt&scroll=door,0,china,,
637,CHINA_A_DOOR02,3,voxel/icon/trigger/china_a_door02.tga,voxel/icon/trigger/china_a_door02_l.tga,1,3,0,8007,page=trigger.txt&scroll=door,0,china,,
647,CHINA_A_DOOR04,3,voxel/icon/trigger/china_a_door04.tga,voxel/icon/trigger/china_a_door04_l.tga,1,3,0,8007,page=trigger.txt&scroll=door,0,china,,
646,CHINA_A_DOOR03,3,voxel/icon/trigger/china_a_door03.tga,voxel/icon/trigger/china_a_door03_l.tga,1,3,0,8007,page=trigger.txt&scroll=door,0,china,,
695,CHINA_C_ROOMDOOR01,3,voxel/icon/trigger/china_c_roomdoor01.tga,voxel/icon/trigger/china_c_roomdoor01_l.tga,1,3,0,8007,page=trigger.txt&scroll=door,0,china,,
659,CHINA_A_BOARD01,3,voxel/icon/trigger/china_a_board01.tga,voxel/icon/trigger/china_a_board01_l.tga,1,0,0,8007,page=trigger.txt&scroll=READING_MEMO,0,china,,
675,CHINA_CHINESELIGHT01,3,voxel/icon/trigger/china_chineselight01.tga,voxel/icon/trigger/china_chineselight01_l.tga,10,2,1,8007,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,china,,
683,CHINA_LEVER01,3,voxel/icon/trigger/china_lever01.tga,voxel/icon/trigger/china_lever01_l.tga,50,1,0,8007,page=trigger.txt&scroll=LEVER,0,china,,
787,XMAS_C_DOOR01,3,voxel/icon/trigger/xmas_c_door01.tga,voxel/icon/trigger/xmas_c_door01_l.tga,1,3,0,8076,page=trigger.txt&scroll=door,0,xmas,,
833,LINK_EXPLOSIVE,3,voxel/icon/trigger/common_a_signalbomb01.tga,voxel/icon/trigger/common_a_signalbomb01_l.tga,10,3,7,0,page=trigger.txt&scroll=LINK_EXPLOSIVE,0,destroy,,
834,HIT_EXPLOSIVE,3,voxel/icon/trigger/common_a_barrelbomb01.tga,voxel/icon/trigger/common_a_barrelbomb01_l.tga,10,1,7,0,page=trigger.txt&scroll=HIT_EXPLOSIVE,0,destroy,,
835,HARDEST_CLIP,3,voxel/icon/trigger/bedrockclip.tga,,0,0,0,0,page=trigger.txt&scroll=HARDEST_CLIP,0,destroy,,
836,COMMON_A_UNBREAKABLE01,3,voxel/icon/trigger/common_a_unbreakable01.tga,,0,0,0,0,page=trigger.txt&scroll=HARDEST_BOX,0,destroy,,
837,COMMON_A_UNBREAKABLE02,3,voxel/icon/trigger/common_a_unbreakable02.tga,,0,0,0,0,page=trigger.txt&scroll=HARDEST_BOX,0,destroy,,
838,COMMON_A_UNBREAKABLE03,3,voxel/icon/trigger/common_a_unbreakable03.tga,,0,0,0,0,page=trigger.txt&scroll=HARDEST_BOX,0,destroy,,
840,ZOMBIE_SAFETY_ZONE_3x3x3,3,voxel/icon/trigger/greatsite_cheeker_3x3x3.tga,,1,0,0,0,page=trigger.txt&scroll=ZOMBIE_SAFETY_ZONE,0,destroy,,
842,MONSTER_AREA_1x1x1,3,voxel/icon/trigger/monster_cheeker_1x1x1.tga,,1,1,0,0,page=trigger.txt&scroll=MONSTER_AREA,0,destroy,,
843,MONSTER_AREA_3x1x3,3,voxel/icon/trigger/monster_cheeker_3x1x3.tga,,1,1,0,0,page=trigger.txt&scroll=MONSTER_AREA,0,destroy,,
844,COIN_FARM_GOLD,3,voxel/icon/trigger/common_a_goldcoinblock01.tga,,1,0,0,0,page=trigger.txt&scroll=COIN_FARM,0,destroy,,
845,COIN_FARM_SILVER,3,voxel/icon/trigger/common_a_silvercoinblock01.tga,,1,0,0,0,page=trigger.txt&scroll=COIN_FARM,0,destroy,,
846,COIN_FARM_BRONZE,3,voxel/icon/trigger/common_a_coppercoinblock01.tga,,1,0,0,0,page=trigger.txt&scroll=COIN_FARM,0,destroy,,
847,STORAGE_PRIVATE,3,voxel/icon/trigger/common_a_store01.tga,voxel/icon/trigger/common_a_store01_l.tga,1,0,0,0,page=trigger.txt&scroll=STORAGE_PRIVATE,0,destroy,,
848,STORAGE_PUBLIC,3,voxel/icon/trigger/common_a_safebox01.tga,voxel/icon/trigger/common_a_safebox01_l.tga,1,0,0,0,page=trigger.txt&scroll=STORAGE_PUBLIC,0,destroy,,
849,DICE_NUMBER,3,voxel/icon/trigger/dice.tga,,50,2,0,0,page=trigger.txt&scroll=DICE_NUMBER,0,destroy,,
850,RANDOM_NUMBER,3,voxel/icon/trigger/common_a_otp01.tga,voxel/icon/trigger/common_a_otp01_l.tga,1,2,0,0,page=trigger.txt&scroll=RANDOM_NUMBER,0,destroy,,
851,ROCKSCISSORPAPER,3,voxel/icon/trigger/common_a_rps01.tga,voxel/icon/trigger/common_a_rps01_l.tga,1,0,0,0,page=trigger.txt&scroll=ROCKSCISSORPAPER,0,destroy,,
852,COINFLIP,3,voxel/icon/trigger/common_a_coin01.tga,,1,0,0,0,page=trigger.txt&scroll=COINFLIP,0,destroy,,
853,LOTTERY,3,voxel/icon/trigger/common_a_wheel01.tga,voxel/icon/trigger/common_a_wheel01_l.tga,1,0,0,0,page=trigger.txt&scroll=LOTTERY,0,destroy,,
854,PARTNER,3,voxel/icon/trigger/common_a_hr_partner01.tga,,50,3,0,0,page=trigger.txt&scroll=PARTNER,0,destroy,,
2000,PASSBOMB,3,voxel/icon/trigger/party_a_bomb01.tga,voxel/icon/trigger/party_a_bomb01_l.tga,10,0,0,0,page=trigger.txt&scroll=PASSBOMB,0,partygame,,
949,SPACE_A_DOOR03,3,voxel/icon/trigger/space_a_door03.tga,voxel/icon/trigger/space_a_door03_l.tga,1,3,0,8103,page=trigger.txt&scroll=door,0,space,,
893,SPACE_A_DOOR01,3,voxel/icon/trigger/space_a_door01.tga,voxel/icon/trigger/space_a_door01_l.tga,1,3,0,8103,page=trigger.txt&scroll=door,0,space,,
894,SPACE_A_DOOR02,3,voxel/icon/trigger/space_a_door02.tga,voxel/icon/trigger/space_a_door02_l.tga,1,3,0,8103,page=trigger.txt&scroll=door,0,space,,
910,SPACE_A_HOUSE02,3,voxel/icon/trigger/space_a_house02.tga,voxel/icon/trigger/space_a_house02_l.tga,1,3,0,8103,page=trigger.txt&scroll=door,0,space,,
933,GRAVITY_AREA_1x1x1,3,voxel/icon/trigger/gravity_area_checker_1x1x1.tga,,1,2,0,0,page=trigger.txt&scroll=GRAVITY_AREA,0,space,,
934,GRAVITY_AREA_2x1x2,3,voxel/icon/trigger/gravity_area_checker_2x1x2.tga,,1,2,0,0,page=trigger.txt&scroll=GRAVITY_AREA,0,space,,
935,GRAVITY_AREA_3x1x3,3,voxel/icon/trigger/gravity_area_checker_3x1x3.tga,,1,2,0,0,page=trigger.txt&scroll=GRAVITY_AREA,0,space,,
936,GRAVITY_AREA_2x2x1,3,voxel/icon/trigger/gravity_area_checker_2x2x1.tga,,1,2,0,0,page=trigger.txt&scroll=GRAVITY_AREA,0,space,,
937,GRAVITY_AREA_3x3x1,3,voxel/icon/trigger/gravity_area_checker_3x3x1.tga,,1,2,0,0,page=trigger.txt&scroll=GRAVITY_AREA,0,space,,
903,SPACE_A_SUNLIGHT01,3,voxel/icon/trigger/space_a_sunlight01.tga,voxel/icon/trigger/space_a_sunlight01_l.tga,1,0,0,8103,page=trigger.txt&scroll=SURF,0,space,,
938,FIXED_PUSH_90,3,voxel/icon/trigger/space_a_jump01.tga,voxel/icon/trigger/space_a_jump01_l.tga,1,0,0,8103,page=trigger.txt&scroll=fixed_push,0,space,,
939,FIXED_PUSH_45,3,voxel/icon/trigger/space_a_jump02.tga,voxel/icon/trigger/space_a_jump02_l.tga,1,0,0,8103,page=trigger.txt&scroll=fixed_push,0,space,,
955,SPACE_B_LIGHT01,3,voxel/icon/trigger/space_b_light01.tga,voxel/icon/trigger/space_b_light01_l.tga,10,2,1,8103,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,space,,
948,SPACE_A_REDLIGHT_ONOFF,3,voxel/icon/trigger/space_a_redlight_onoff.tga,voxel/icon/trigger/space_a_redlight_onoff_l.tga,10,2,1,8103,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,space,,
958,SPACE_B_BUTTON01,3,voxel/icon/trigger/space_b_button01.tga,voxel/icon/trigger/space_b_button01_l.tga,50,1,0,8103,page=trigger.txt&scroll=BUTTON,0,space,,
959,SPACE_C_BUTTON01,3,voxel/icon/trigger/space_c_button01.tga,voxel/icon/trigger/space_c_button01_l.tga,50,1,0,8103,page=trigger.txt&scroll=BUTTON,0,space,,
960,SPACE_B_SWITCH01,3,voxel/icon/trigger/space_b_switch01.tga,voxel/icon/trigger/space_b_switch01_l.tga,50,1,0,8103,page=trigger.txt&scroll=SWITCH,0,space,,
961,SPACE_C_SWITCH01,3,voxel/icon/trigger/space_c_switch01.tga,voxel/icon/trigger/space_c_switch01_l.tga,50,1,0,8103,page=trigger.txt&scroll=SWITCH,0,space,,
982,COMMON_A_WINDOOR01,3,voxel/icon/trigger/common_a_windoor01.tga,voxel/icon/trigger/common_a_windoor01_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
983,COMMON_A_WINDOOR02,3,voxel/icon/trigger/common_a_windoor02.tga,voxel/icon/trigger/common_a_windoor02_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
1004,COMMON_C_GREENDOOR,3,voxel/icon/trigger/common_c_greendoor.tga,voxel/icon/trigger/common_c_greendoor_l.tga,1,3,0,0,page=trigger.txt&scroll=door,0,,,
977,COMMON_A_CROSSGATE01,3,voxel/icon/trigger/common_a_crossgate01.tga,voxel/icon/trigger/common_a_crossgate01_l.tga,1,0,0,0,page=trigger.txt&scroll=door,0,,,
1008,COMMON_B_CAFE01,3,voxel/icon/trigger/common_b_cafe01.tga,voxel/icon/trigger/common_b_cafe01_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
992,COMMON_C_CAFEAD,3,voxel/icon/trigger/common_c_cafead.tga,voxel/icon/trigger/common_c_cafead_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
1007,COMMON_B_MART01,3,voxel/icon/trigger/common_b_mart01.tga,voxel/icon/trigger/common_b_mart01_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
1019,COMMON_B_HOTEL01,3,voxel/icon/trigger/common_b_hotel01.tga,voxel/icon/trigger/common_b_hotel01_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
1020,COMMON_B_ICECREAM01,3,voxel/icon/trigger/common_b_icecream01.tga,voxel/icon/trigger/common_b_icecream01_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
1015,COMMON_B_DECKLIGHT01,3,voxel/icon/trigger/common_b_decklight01.tga,voxel/icon/trigger/common_b_decklight01_l.tga,10,2,1,0,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,,,
1021,COMMON_B_LADDER01,3,voxel/icon/trigger/common_b_ladder01.tga,voxel/icon/trigger/common_b_ladder01_l.tga,0,0,0,0,page=trigger.txt&scroll=ASSAULT_A_MATALLADDER01,0,,,
1063,SOCCER_BB_LED_LIGHT01,3,voxel/icon/trigger/soccer_bb_led_light01.tga,voxel/icon/trigger/soccer_bb_led_light01_l.tga,10,2,1,8109,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,soccer,,
1064,SOCCER_BB_LED_LIGHT02,3,voxel/icon/trigger/soccer_bb_led_light02.tga,voxel/icon/trigger/soccer_bb_led_light02_l.tga,10,2,1,8109,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,soccer,,
1079,SOCCER_BB_LED_LIGHT_UP01,3,voxel/icon/trigger/soccer_bb_led_light_up01.tga,voxel/icon/trigger/soccer_bb_led_light_up01_l.tga,10,2,1,8109,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,soccer,,
1080,SOCCER_BB_LED_LIGHT_UP02,3,voxel/icon/trigger/soccer_bb_led_light_up02.tga,voxel/icon/trigger/soccer_bb_led_light_up02_l.tga,10,2,1,8109,page=trigger.txt&scroll=SAND_A_UP_LIGHT,0,soccer,,
1075,SOCCER_BB_CAGEDOOR01,3,voxel/icon/trigger/soccer_bb_cagedoor01.tga,voxel/icon/trigger/soccer_bb_cagedoor01_l.tga,1,3,0,8109,page=trigger.txt&scroll=door,0,soccer,,
1076,SOCCER_BB_CAGEDOOR02,3,voxel/icon/trigger/soccer_bb_cagedoor02.tga,voxel/icon/trigger/soccer_bb_cagedoor02_l.tga,1,3,0,8109,page=trigger.txt&scroll=door,0,soccer,,
1092,SOCCER_BB_CAGEDOOR06,3,voxel/icon/trigger/soccer_bb_cagedoor06.tga,voxel/icon/trigger/soccer_bb_cagedoor06_l.tga,1,3,0,8109,page=trigger.txt&scroll=door,0,soccer,,
1093,SOCCER_BB_CAGEDOOR07,3,voxel/icon/trigger/soccer_bb_cagedoor07.tga,voxel/icon/trigger/soccer_bb_cagedoor07_l.tga,1,3,0,8109,page=trigger.txt&scroll=door,0,soccer,,
1094,SOCCER_BALLSPAWN,3,voxel/icon/trigger/soccer_ballspawn.tga,voxel/icon/trigger/soccer_ballspawn_l.tga,50,2,4,8109,page=trigger.txt&scroll=BALLSPAWN,0,soccer,,
1095,SOCCER_GOALNET_01,3,voxel/icon/trigger/soccer_goalnet_01.tga,voxel/icon/trigger/soccer_goalnet_01_l.tga,1,3,0,8109,page=trigger.txt&scroll=GOALNET,0,soccer,,
1096,SOCCER_GOALNET_02,3,voxel/icon/trigger/soccer_goalnet_02.tga,voxel/icon/trigger/soccer_goalnet_02_l.tga,1,3,0,8109,page=trigger.txt&scroll=GOALNET,0,soccer,,
1129,ZOMTAL01_A_SURF01,3,voxel/icon/trigger/zomtal01_a_surf01.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,zomtal,,
1138,ZOMTAL01_A_SURF02,3,voxel/icon/trigger/zomtal01_a_surf02.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,zomtal,,
1157,ZOMTAL01_CC_METAL03_SURF01,3,voxel/icon/trigger/zomtal01_c_metal03_surf01.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,zomtal,,
1158,ZOMTAL01_CC_WALL02_SURF01,3,voxel/icon/trigger/zomtal01_c_wall02_surf01.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,zomtal,,
1176,ZOMTAL01_BB_WALL13_SURF,3,voxel/icon/trigger/zomtal01_b_wall13_surf.tga,,0,0,0,0,page=trigger.txt&scroll=SURF,0,zomtal,,
1136,ZOMTAL_A_BREAK01,3,voxel/icon/trigger/zomtal01_a_break01.tga,,1,2,0,0,page=trigger.txt&scroll=SAND_BREAK_STRONGBOX,0,zomtal,,
1146,ZOMTAL01_A_BREAK02,3,voxel/icon/normal/zomtal01_a_break02.tga,,0,0,0,0,page=trigger.txt&scroll=SAND_BREAK_WEAKBOX,0,zomtal,,
1182,ZOMTAL01_BB_STONELADDER01,3,voxel/icon/trigger/zomtal01_b_stoneladder01.tga,voxel/icon/trigger/zomtal01_b_stoneladder01_l.tga,0,0,0,0,page=trigger.txt&scroll=ASSAULT_A_MATALLADDER01,0,zomtal,,
1145,ZOMTAL01_A_LADDER01_A,3,voxel/icon/decoration/zomtal01_a_ladder01_a.tga,voxel/icon/decoration/zomtal01_a_ladder01_a_l.tga,0,0,0,0,page=trigger.txt&scroll=ASSAULT_A_MATALLADDER01,0,zomtal,,
1183,ZOMTAL01_BB_GRSWITCH01,3,voxel/icon/trigger/zomtal01_b_grswitch01.tga,voxel/icon/trigger/zomtal01_b_grswitch01_l.tga,1,1,0,0,page=trigger.txt&scroll=SWITCH,0,zomtal,,
1148,ZOMTAL01_A_FALLINGSPIKE01,3,voxel/icon/trigger/zomtal01_a_fallingspike01.tga,voxel/icon/trigger/zomtal01_a_fallingspike01_l.tga,50,2,0,0,page=trigger.txt&scroll=FALLINGSPIKE,0,zomtal,,
1149,ZOMTAL01_A_PENDULUMBLADE01,3,voxel/icon/trigger/zomtal01_a_pendulumblade01.tga,voxel/icon/trigger/zomtal01_a_pendulumblade01_l.tga,50,2,0,0,page=trigger.txt&scroll=PENDULUMBLADE,0,zomtal,,
1150,ZOMTAL01_A_SPIKEPISTON01,3,voxel/icon/trigger/zomtal01_a_spikepiston01.tga,voxel/icon/trigger/zomtal01_a_spikepiston01_l.tga,50,2,0,0,page=trigger.txt&scroll=SPIKE,0,zomtal,,
1159,ZOMTAL01_CC_SPINING_01,3,voxel/icon/trigger/zomtal01_c_spining.tga,voxel/icon/trigger/zomtal01_c_spining_l.tga,10,2,0,0,page=trigger.txt&scroll=SPINING,0,zomtal,,
1163,ZOMTAL01_CC_SPINING_02,3,voxel/icon/trigger/zomtal01_c_spining_02.tga,voxel/icon/trigger/zomtal01_c_spining_02_l.tga,10,2,0,0,page=trigger.txt&scroll=SPINING,0,zomtal,,
1160,ZOMTAL01_CC_SPIKE22,3,voxel/icon/trigger/zomtal01_c_spike22.tga,voxel/icon/trigger/zomtal01_c_spike22_l.tga,25,2,0,0,page=trigger.txt&scroll=SPIKE,0,zomtal,,
1161,ZOMTAL01_CC_SPIKE33,3,voxel/icon/trigger/zomtal01_c_spike33.tga,voxel/icon/trigger/zomtal01_c_spike33_l.tga,25,2,0,0,page=trigger.txt&scroll=SPIKE,0,zomtal,,
1162,ZOMTAL01_CC_BOTTOMSPIKE01,3,voxel/icon/trigger/zomtal01_c_bottomspike01.tga,voxel/icon/trigger/zomtal01_c_bottomspike01_l.tga,10,2,0,0,page=trigger.txt&scroll=BOTTOMSPIKE,0,zomtal,,
1165,ZOMTAL01_BB_ARROW01,3,voxel/icon/trigger/zomtal01_b_arrow01.tga,voxel/icon/trigger/zomtal01_b_arrow01_l.tga,25,2,0,0,page=trigger.txt&scroll=ARROW,0,zomtal,,
